,src,dst,weight
72603,Pop_Rap,Math_Rock,9.323140033563304e-05
72604,Interview,Post_Bop,0.0037019898195279964
72605,Post_Bop,Interview,0.0015378700499807767
72606,Europop,Post-Punk,0.00022770744147918755
72607,Post-Punk,Europop,0.0003465243606625546
72608,Chanson,Progressive_House,0.0001434279274664481
72609,Progressive_House,Chanson,0.00030175015087507544
72610,Baroque,Bollywood,4.87638367386746e-05
72611,Bollywood,Baroque,0.0002477700693756194
72612,Baroque,Folk_Metal,4.87638367386746e-05
72613,Folk_Metal,Baroque,0.0005589714924538849
72614,Baroque,Progressive_House,4.87638367386746e-05
72615,Progressive_House,Baroque,4.3107164410725064e-05
72616,Bluegrass,Bollywood,0.00015607928827844546
72617,Bollywood,Bluegrass,0.0002477700693756194
72618,Bluegrass,Modern,0.0009364757296706727
72619,Modern,Bluegrass,0.0003147293327738145
72620,Bluegrass,Neo-Classical,0.0003121585765568909
72621,Neo-Classical,Bluegrass,0.0004915212582944212
72622,Bluegrass,Post_Rock,0.0003121585765568909
72623,Post_Rock,Bluegrass,0.00018675880100849752
72624,Bollywood,Classic_Rock,0.0002477700693756194
72625,Classic_Rock,Bollywood,5.501155242600946e-05
72626,Bollywood,Classical,0.0002477700693756194
72627,Classical,Bollywood,3.8019922439358224e-05
72628,Bollywood,Folk_Metal,0.0002477700693756194
72629,Folk_Metal,Bollywood,0.0005589714924538849
72630,Bollywood,Folk_Rock,0.0004955401387512388
72631,Folk_Rock,Bollywood,6.168080185042405e-05
72632,Bollywood,Fusion,0.0007433102081268583
72633,Fusion,Bollywood,0.0002666192676857448
72634,Bollywood,Modern,0.0002477700693756194
72635,Modern,Bollywood,5.245488879563575e-05
72636,Bollywood,Modern_Classical,0.0002477700693756194
72637,Modern_Classical,Bollywood,0.00012295585884667404
72638,Bollywood,Musical,0.025520317145688802
72639,Musical,Bollywood,0.014893001735106999
72640,Bollywood,Neo-Classical,0.0002477700693756194
72641,Neo-Classical,Bollywood,0.0002457606291472106
72642,Bollywood,Post-Modern,0.0002477700693756194
72643,Post-Modern,Bollywood,0.001182033096926714
72644,Bollywood,Post_Rock,0.0002477700693756194
72645,Post_Rock,Bollywood,9.337940050424876e-05
72646,Bollywood,Prog_Rock,0.0004955401387512388
72647,Prog_Rock,Bollywood,7.302201613786557e-05
72648,Bollywood,Progressive_House,0.0002477700693756194
72649,Progressive_House,Bollywood,4.3107164410725064e-05
72650,Bollywood,Romantic,0.0004955401387512388
72651,Romantic,Bollywood,4.786635713089055e-05
72652,Classical,Folk_Metal,7.603984487871645e-05
72653,Folk_Metal,Classical,0.0011179429849077697
72654,Folk_Metal,Fusion,0.0005589714924538849
72655,Fusion,Folk_Metal,8.887308922858158e-05
72656,Folk_Metal,Indian_Classical,0.0005589714924538849
72657,Indian_Classical,Folk_Metal,0.00036913990402362494
72658,Folk_Metal,Modern,0.0011179429849077697
72659,Modern,Folk_Metal,0.0001049097775912715
72660,Folk_Metal,Modern_Classical,0.0016769144773616546
72661,Modern_Classical,Folk_Metal,0.00036886757654002215
72662,Folk_Metal,Musical,0.0011179429849077697
72663,Musical,Folk_Metal,0.0002891844997108155
72664,Folk_Metal,Neo-Classical,0.0016769144773616546
72665,Neo-Classical,Folk_Metal,0.0007372818874416319
72666,Folk_Metal,Parody,0.0022358859698155395
72667,Parody,Folk_Metal,0.000791295746785361
72668,Folk_Metal,Post-Modern,0.0005589714924538849
72669,Post-Modern,Folk_Metal,0.001182033096926714
72670,Folk_Metal,Progressive_House,0.0005589714924538849
72671,Progressive_House,Folk_Metal,4.3107164410725064e-05
72672,Folk_Metal,Romantic,0.0005589714924538849
72673,Romantic,Folk_Metal,2.3933178565445277e-05
72674,Folk_Metal,Score,0.0011179429849077697
72675,Score,Folk_Metal,0.00020283975659229209
72676,Folk_Metal,Soundtrack,0.0016769144773616546
72677,Soundtrack,Folk_Metal,8.723719794120213e-05
72678,Folk_Metal,Theme,0.0005589714924538849
72679,Theme,Folk_Metal,9.236168837166343e-05
72680,Folk_Rock,Modern,0.0003392444101773323
72681,Modern,Folk_Rock,0.0005770037767519933
72682,Folk_Rock,Post-Modern,9.252120277563609e-05
72683,Post-Modern,Folk_Rock,0.0035460992907801418
72684,Fusion,Progressive_House,8.887308922858158e-05
72685,Progressive_House,Fusion,4.3107164410725064e-05
72686,Indian_Classical,Musical,0.0014765596160944998
72687,Musical,Indian_Classical,0.000578368999421631
72688,Indian_Classical,Parody,0.00036913990402362494
72689,Parody,Indian_Classical,0.00019782393669634025
72690,Indian_Classical,Post_Rock,0.0022148394241417496
72691,Post_Rock,Indian_Classical,0.0005602764030254926
72692,Indian_Classical,Progressive_House,0.0007382798080472499
72693,Progressive_House,Indian_Classical,8.621432882145013e-05
72694,Indian_Classical,Score,0.0018456995201181247
72695,Score,Indian_Classical,0.0005070993914807302
72696,Indian_Classical,Theme,0.0014765596160944998
72697,Theme,Indian_Classical,0.0003694467534866537
72698,Musical,Post_Rock,0.0002891844997108155
72699,Post_Rock,Musical,0.00018675880100849752
72700,Parody,Progressive_House,0.0009891196834817012
72701,Progressive_House,Parody,0.0002155358220536253
72702,Pop_Rock,Post-Modern,6.761913041798283e-05
72703,Post-Modern,Pop_Rock,0.008274231678486997
72704,Post-Modern,Progressive_House,0.001182033096926714
72705,Progressive_House,Post-Modern,4.3107164410725064e-05
72706,Post_Rock,Theme,0.0006536558035297414
72707,Theme,Post_Rock,0.000646531818601644
72708,Progressive_House,Romantic,4.3107164410725064e-05
72709,Romantic,Progressive_House,2.3933178565445277e-05
72710,Modern,Volksmusik,0.000209819555182543
72711,Volksmusik,Modern,0.0005307855626326964
72712,Neo-Classical,Volksmusik,0.0007372818874416319
72713,Volksmusik,Neo-Classical,0.0003980891719745223
72714,Post-Modern,Volksmusik,0.002364066193853428
72715,Volksmusik,Post-Modern,0.0002653927813163482
72716,Dub,Gothic_Metal,5.405989836739107e-05
72717,Gothic_Metal,Dub,0.00046511627906976747
72718,Country,Dancehall,3.4252440486384655e-05
72719,Dancehall,Country,0.00015273004963726612
72720,Country,Ragga,3.4252440486384655e-05
72721,Ragga,Country,0.0009615384615384616
72722,Country,Sludge_Metal,1.7126220243192328e-05
72723,Sludge_Metal,Country,0.0002462447672986949
72724,Modern_Classical,Story,0.0002459117176933481
72725,Story,Modern_Classical,0.00026939655172413793
72726,New_Age,Story,0.0004232356364405883
72727,Story,New_Age,0.0005387931034482759
72728,Jazz-Rock,Memphis_Blues,0.00014007564084605686
72729,Memphis_Blues,Jazz-Rock,0.00398406374501992
72730,Boogie,J-pop,0.0038523925385239256
72731,J-pop,Boogie,0.0019022827392871447
72732,City_Pop,J-pop,0.02230971128608924
72733,J-pop,City_Pop,0.006808169803764518
72734,Boogie_Woogie,Hillbilly,0.0066518847006651885
72735,Hillbilly,Boogie_Woogie,0.006376195536663124
72736,Atmospheric_Black_Metal,Trance,0.0027247956403269754
72737,Trance,Atmospheric_Black_Metal,0.00013945056477478735
72738,Depressive_Black_Metal,Symphonic_Metal,0.007971656333038087
72739,Symphonic_Metal,Depressive_Black_Metal,0.004366812227074236
72740,Depressive_Black_Metal,Trance,0.005314437555358724
72741,Trance,Depressive_Black_Metal,0.00011952905552124629
72742,Folk,Psychobilly,0.00013903049402168877
72743,Psychobilly,Folk,0.003867640739149119
72744,Dub,Symphonic_Rock,0.0001621796951021732
72745,Symphonic_Rock,Dub,0.0008870490833826139
72746,IDM,Symphonic_Rock,6.504911207962011e-05
72747,Symphonic_Rock,IDM,0.00029568302779420464
72748,Jungle,Symphonic_Rock,0.00011188185276348176
72749,Symphonic_Rock,Jungle,0.00029568302779420464
72750,Dark_Ambient,Horrorcore,0.0004496065942300487
72751,Horrorcore,Dark_Ambient,0.003893575600259572
72752,Darkwave,Horrorcore,0.0002952465308532625
72753,Horrorcore,Darkwave,0.0012978585334198572
72754,Drone,Horrorcore,0.00037445169573125064
72755,Horrorcore,Drone,0.004542504866969501
72756,Drone,Trap,0.0007489033914625013
72757,Trap,Drone,0.002619760479041916
72758,Goth_Rock,Horrorcore,0.00012405408758218582
72759,Horrorcore,Goth_Rock,0.0006489292667099286
72760,Goth_Rock,Trap,0.00012405408758218582
72761,Trap,Goth_Rock,0.00018712574850299402
72762,Horrorcore,New_Wave,0.0012978585334198572
72763,New_Wave,Horrorcore,8.054123711340206e-05
72764,Horrorcore,Post-Punk,0.0006489292667099286
72765,Post-Punk,Horrorcore,6.930487213251092e-05
72766,Darkwave,Symphonic_Metal,0.00014762326542663124
72767,Symphonic_Metal,Darkwave,0.00048520135856380397
72768,EBM,Symphonic_Metal,0.00022634676324128565
72769,Symphonic_Metal,EBM,0.0009704027171276079
72770,EBM,Symphonic_Rock,0.0005658669081032141
72771,Symphonic_Rock,EBM,0.0014784151389710231
72772,New_Wave,Symphonic_Metal,4.027061855670103e-05
72773,Symphonic_Metal,New_Wave,0.00048520135856380397
72774,EBM,Folk_Metal,0.00022634676324128565
72775,Folk_Metal,EBM,0.0011179429849077697
72776,EBM,Viking_Metal,0.00011317338162064282
72777,Viking_Metal,EBM,0.0009718172983479105
72778,Folk_Metal,Goth_Rock,0.005589714924538848
72779,Goth_Rock,Folk_Metal,0.0012405408758218582
72780,Folk_Metal,Symphonic_Rock,0.0016769144773616546
72781,Symphonic_Rock,Folk_Metal,0.0008870490833826139
72782,Oratorio,Prog_Rock,0.0008865248226950354
72783,Prog_Rock,Oratorio,3.6511008068932787e-05
72784,Bassline,Big_Beat,0.005415162454873646
72785,Big_Beat,Bassline,0.001201923076923077
72786,Alternative_Rock,Nursery_Rhymes,8.950281188000657e-05
72787,Nursery_Rhymes,Alternative_Rock,0.002461033634126333
72788,Blues_Rock,Nursery_Rhymes,4.99151442547669e-05
72789,Nursery_Rhymes,Blues_Rock,0.00041017227235438887
72790,Indie_Pop,Nursery_Rhymes,5.426524853483829e-05
72791,Nursery_Rhymes,Indie_Pop,0.00041017227235438887
72792,Cabaret,Public_Broadcast,0.003703703703703704
72793,Public_Broadcast,Cabaret,0.0019801980198019802
72794,Comedy,Public_Broadcast,0.003459286854709952
72795,Public_Broadcast,Comedy,0.07722772277227723
72796,Dialogue,Public_Broadcast,0.008115942028985508
72797,Public_Broadcast,Dialogue,0.027722772277227723
72798,Political,Public_Broadcast,0.015337423312883436
72799,Public_Broadcast,Political,0.04950495049504951
72800,Interview,Military,0.00046274872744099955
72801,Military,Interview,0.0005035246727089627
72802,Beat,Dialogue,0.0009835479256080114
72803,Dialogue,Beat,0.006376811594202898
72804,Dub_Techno,Power_Electronics,0.000963020030816641
72805,Power_Electronics,Dub_Techno,0.0012487512487512488
72806,Hip-House,Minimal,0.000774593338497289
72807,Minimal,Hip-House,8.815621280909772e-05
72808,Military,Operetta,0.0030211480362537764
72809,Operetta,Military,0.0020782819535850364
72810,Boogaloo,Mod,0.001692047377326565
72811,Mod,Boogaloo,0.0005448106782892945
72812,Boogaloo,Rock_&_Roll,0.00338409475465313
72813,Rock_&_Roll,Boogaloo,9.587497902734834e-05
72814,Breaks,Mariachi,8.17460966238862e-05
72815,Mariachi,Breaks,0.0005254860746190226
72816,Easy_Listening,Hip_Hop,0.00030563281273877566
72817,Hip_Hop,Easy_Listening,0.0012362467548522685
72818,Hip_Hop,Mariachi,0.00012362467548522686
72819,Mariachi,Hip_Hop,0.0005254860746190226
72820,Anison,Fusion,0.0033285782215882074
72821,Fusion,Anison,0.000622111624600071
72822,Comedy,Military,0.0007982969664715274
72823,Military,Comedy,0.004531722054380665
72824,Ragtime,Religious,0.0003952569169960474
72825,Religious,Ragtime,8.91583452211127e-05
72826,Contemporary_R&B,Darkwave,0.00015789058182679404
72827,Darkwave,Contemporary_R&B,0.0002952465308532625
72828,Contemporary_R&B,Post-Punk,0.0006315623273071762
72829,Post-Punk,Contemporary_R&B,0.0005544389770600873
72830,Country_Blues,Neofolk,0.0022082018927444794
72831,Neofolk,Country_Blues,0.002183406113537118
72832,Art_Rock,Speed_Garage,9.66183574879227e-05
72833,Speed_Garage,Art_Rock,0.0009765625
72834,Folk,Lambada,0.00012358266135261222
72835,Lambada,Folk,0.02127659574468085
72836,Dub_Techno,Turntablism,0.0003852080123266564
72837,Turntablism,Dub_Techno,0.00411522633744856
72838,Aguinaldo,Latin_Pop,0.017543859649122806
72839,Latin_Pop,Aguinaldo,0.002176278563656148
72840,Post-Punk,Post-Punk,0.00013860974426502183
72841,Post-Punk,Post-Punk,0.00013860974426502183
72842,Boom_Bap,Fusion,0.00186219739292365
72843,Fusion,Boom_Bap,0.0008887308922858159
72844,Boom_Bap,Latin_Jazz,0.00037243947858472997
72845,Latin_Jazz,Boom_Bap,0.00029036004645760743
72846,Boom_Bap,Soul-Jazz,0.002420856610800745
72847,Soul-Jazz,Boom_Bap,0.0015247478301665493
72848,Latin_Jazz,Turntablism,0.00043554006968641115
72849,Turntablism,Latin_Jazz,0.006172839506172839
72850,Soul-Jazz,Turntablism,0.0004691531785127844
72851,Turntablism,Soul-Jazz,0.00823045267489712
72852,Turntablism,Turntablism,0.00205761316872428
72853,Turntablism,Turntablism,0.00205761316872428
72854,Kayōkyoku,Samba,0.008830950378469302
72855,Samba,Kayōkyoku,0.009507998792635074
72856,No_Wave,Rhythm_&_Blues,0.0017331022530329288
72857,Rhythm_&_Blues,No_Wave,6.884444597432102e-05
72858,Soul,Tropical_House,0.0001299650718869304
72859,Tropical_House,Soul,0.016666666666666666
72860,Darkwave,Minimal_Techno,0.0023619722468261
72861,Minimal_Techno,Darkwave,0.0057306590257879654
72862,Euro-Disco,Minimal,0.002103491796381994
72863,Minimal,Euro-Disco,0.0002203905320227443
72864,Euro-Disco,Minimal_Techno,0.00042069835927639884
72865,Minimal_Techno,Euro-Disco,0.00035816618911174784
72866,Europop,Minimal_Techno,4.554148829583751e-05
72867,Minimal_Techno,Europop,0.00035816618911174784
72868,Italo-Disco,Minimal_Techno,0.00037243947858472997
72869,Minimal_Techno,Italo-Disco,0.0010744985673352436
72870,Overtone_Singing,Score,0.0056179775280898875
72871,Score,Overtone_Singing,0.00010141987829614604
72872,Overtone_Singing,Soundtrack,0.011235955056179775
72873,Soundtrack,Overtone_Singing,5.815813196080142e-05
72874,Anison,Tribal,0.00047551117451260106
72875,Tribal,Anison,0.00013116474291710389
72876,Dark_Ambient,Happy_Hardcore,0.00029973772948669914
72877,Happy_Hardcore,Dark_Ambient,0.0006593044338223175
72878,Merengue,Merengue,0.000423908435777872
72879,Merengue,Merengue,0.000423908435777872
72880,Brass_Band,Forró,0.0004610419548178884
72881,Forró,Brass_Band,0.0010416666666666667
72882,Forró,Marches,0.0010416666666666667
72883,Marches,Forró,0.0002633658151171978
72884,Afrobeat,Concert_Film,0.0003604902667627974
72885,Concert_Film,Afrobeat,0.0011587485515643105
72886,Afrobeat,Kizomba,0.0010814708002883922
72887,Kizomba,Afrobeat,0.0625
72888,Concert_Film,Kizomba,0.0011587485515643105
72889,Kizomba,Concert_Film,0.020833333333333332
72890,Kizomba,Neo_Soul,0.020833333333333332
72891,Neo_Soul,Kizomba,0.00037764350453172205
72892,Kizomba,Rhythm_&_Blues,0.020833333333333332
72893,Rhythm_&_Blues,Kizomba,3.442222298716051e-05
72894,Kizomba,Soul,0.020833333333333332
72895,Soul,Kizomba,1.62456339858663e-05
72896,Neo-Classical,Organ,0.003194888178913738
72897,Organ,Neo-Classical,0.005840071877807727
72898,RnB/Swing,Vaporwave,0.0013043478260869566
72899,Vaporwave,RnB/Swing,0.0012849800114220445
72900,Education,Light_Music,0.000544069640914037
72901,Light_Music,Education,0.0003315649867374005
72902,Poetry,Space-Age,0.0008181074447777475
72903,Space-Age,Poetry,0.001646542261251372
72904,Catalan_Music,Choral,0.0196078431372549
72905,Choral,Catalan_Music,0.0014405447878470404
72906,Catalan_Music,Religious,0.0196078431372549
72907,Religious,Catalan_Music,0.0009807417974322396
72908,Gothic_Metal,Soundtrack,0.0013953488372093023
72909,Soundtrack,Gothic_Metal,8.723719794120213e-05
72910,Score,Thrash,0.00030425963488843813
72911,Thrash,Score,0.00017785155323689827
72912,Folk,Roots_Reggae,9.268699601445917e-05
72913,Roots_Reggae,Folk,0.0005455537370430987
72914,Free_Jazz,Roots_Reggae,0.0001582528881152081
72915,Roots_Reggae,Free_Jazz,9.092562284051645e-05
72916,Modal,Prog_Rock,0.003028991778450887
72917,Prog_Rock,Modal,0.0002555770564825295
72918,Modal,Roots_Reggae,0.00043271311120726956
72919,Roots_Reggae,Modal,9.092562284051645e-05
72920,Prog_Rock,Roots_Reggae,0.00010953302420679835
72921,Roots_Reggae,Prog_Rock,0.00027277686852154935
72922,Hip-House,Synthwave,0.000774593338497289
72923,Synthwave,Hip-House,0.0002783576896311761
72924,Soul,Synthwave,9.747380391519779e-05
72925,Synthwave,Soul,0.0008350730688935282
72926,Heavy_Metal,Speech,9.229917238408763e-05
72927,Speech,Heavy_Metal,0.0026785714285714286
72928,Dark_Ambient,Sermon,0.0004496065942300487
72929,Sermon,Dark_Ambient,0.015151515151515152
72930,Power_Electronics,Religious,0.0012487512487512488
72931,Religious,Power_Electronics,0.0004457917261055635
72932,Power_Electronics,Sermon,0.0004995004995004995
72933,Sermon,Power_Electronics,0.005050505050505051
72934,Modal,Punk,0.00043271311120726956
72935,Punk,Modal,1.0951822930926852e-05
72936,Cantopop,Theme,0.0603448275862069
72937,Theme,Cantopop,0.007111850004618085
72938,Military,Novelty,0.002014098690835851
72939,Novelty,Military,0.0006102212051868803
72940,Ambient,Jibaro,1.4315982362709729e-05
72941,Jibaro,Ambient,0.005434782608695652
72942,Batucada,Jibaro,0.002136752136752137
72943,Jibaro,Batucada,0.005434782608695652
72944,Batucada,Krautrock,0.002136752136752137
72945,Krautrock,Batucada,0.00021710811984368216
72946,Batucada,Minimal,0.002136752136752137
72947,Minimal,Batucada,4.407810640454886e-05
72948,Jazz-Rock,Jibaro,0.00014007564084605686
72949,Jibaro,Jazz-Rock,0.005434782608695652
72950,Jibaro,Krautrock,0.005434782608695652
72951,Krautrock,Jibaro,0.00021710811984368216
72952,Jibaro,Minimal,0.005434782608695652
72953,Minimal,Jibaro,4.407810640454886e-05
72954,Jibaro,Synth-pop,0.005434782608695652
72955,Synth-pop,Jibaro,1.536995481233285e-05
72956,Bassline,Neofolk,0.0018050541516245488
72957,Neofolk,Bassline,0.00031191515907673113
72958,Dubstep,Neofolk,0.00036715212336311344
72959,Neofolk,Dubstep,0.0009357454772301934
72960,Darkwave,RnB/Swing,0.00014762326542663124
72961,RnB/Swing,Darkwave,0.00014492753623188405
72962,Goth_Rock,RnB/Swing,0.0003721622627465575
72963,RnB/Swing,Goth_Rock,0.0004347826086956522
72964,Folk,Horror_Rock,4.6343498007229584e-05
72965,Horror_Rock,Folk,0.0034883720930232558
72966,Comedy,Marches,0.0015965939329430547
72967,Marches,Comedy,0.00474058467210956
72968,Hardcore,Music_Video,1.4275313700018557e-05
72969,Music_Video,Hardcore,0.002512562814070352
72970,Metalcore,Music_Video,0.0001892863903085368
72971,Music_Video,Metalcore,0.002512562814070352
72972,Beat,Mandopop,0.000715307582260372
72973,Mandopop,Beat,0.0015710919088766694
72974,Folk_Rock,Mandopop,0.0005859676175790286
72975,Mandopop,Folk_Rock,0.0037313432835820895
72976,Folk_Rock,Shidaiqu,9.252120277563609e-05
72977,Shidaiqu,Folk_Rock,0.009259259259259259
72978,Funk,Shidaiqu,6.0395591121848105e-05
72979,Shidaiqu,Funk,0.006172839506172839
72980,Mandopop,Shidaiqu,0.000589159465828751
72981,Shidaiqu,Mandopop,0.009259259259259259
72982,Shidaiqu,Synth-pop,0.0030864197530864196
72983,Synth-pop,Shidaiqu,1.536995481233285e-05
72984,Soukous,Soundtrack,0.0011273957158962795
72985,Soundtrack,Soukous,5.815813196080142e-05
72986,Bhangra,Hindustani,0.022747156605424323
72987,Hindustani,Bhangra,0.005439330543933054
72988,Celtic,Neo-Romantic,0.00031357792411414236
72989,Neo-Romantic,Celtic,0.0010303967027305513
72990,Mambo,Monolog,0.0005471956224350205
72991,Monolog,Mambo,0.0013568521031207597
72992,Ambient,Footwork,0.0003435835767050335
72993,Footwork,Ambient,0.07384615384615385
72994,Footwork,Vaporwave,0.04
72995,Vaporwave,Footwork,0.0018560822387207311
72996,Afro-Cuban_Jazz,Cajun,0.001375515818431912
72997,Cajun,Afro-Cuban_Jazz,0.001893939393939394
72998,Chiptune,Minimal_Techno,0.0031490552834149755
72999,Minimal_Techno,Chiptune,0.0032234957020057307
73000,Darkwave,Vaporwave,0.004133451431945674
73001,Vaporwave,Darkwave,0.003997715591090805
73002,Drum_n_Bass,Skweee,0.00016107209587011147
73003,Skweee,Drum_n_Bass,0.04854368932038835
73004,Drum_n_Bass,Technical,6.442883834804459e-05
73005,Technical,Drum_n_Bass,0.004555808656036446
73006,Dub,Dub,5.405989836739107e-05
73007,Dub,Dub,5.405989836739107e-05
73008,Dub,Technical,0.00010811979673478214
73009,Technical,Dub,0.004555808656036446
73010,Dubstep,Technical,0.00012238404112103782
73011,Technical,Dubstep,0.002277904328018223
73012,Juke,Technical,0.0017331022530329288
73013,Technical,Juke,0.002277904328018223
73014,Skweee,Technical,0.009708737864077669
73015,Technical,Skweee,0.002277904328018223
73016,Dance-pop,Electro_Swing,0.000735361706039158
73017,Electro_Swing,Dance-pop,0.043010752688172046
73018,Electro_Swing,Pop_Rock,0.005376344086021506
73019,Pop_Rock,Electro_Swing,9.659875773997547e-06
73020,Electro_Swing,Progressive_House,0.005376344086021506
73021,Progressive_House,Electro_Swing,4.3107164410725064e-05
